Subject_Name,Evaluation_Name,Student_Name,Grade
Computer Science,TP9,Jack Gray,0.0
Computer Science,TP3,Jack Green,7.0
Computer Science,TP7,Jack Indigo,7.0
Computer Science,TP7,Jack Johnson,5.0
Computer Science,TP3,Jack Magenta,7.0
Computer Science,TP4,Jack Orange,8.0
Computer Science,TP Final,Jack Pink,5.0
Computer Science,TP5,Jack Purple,10.0
Computer Science,TP10,Jack Red,2.0
Computer Science,TP3,Jack Teal,7.0
Computer Science,TP9,Jack Violet,2.0
Computer Science,TP Final,Jack White,1.0
Computer Science,TP Final,Jack Yellow,0.0
Computer Science,TP2,Kelly Azure,0.0
Computer Science,TP Final,Kelly Beige,1.0
Computer Science,TP1,Kelly Black,10.0
Computer Science,TP Final,Kelly Blue,7.0
Computer Science,TP Final,Kelly Brown,7.0
Computer Science,TP9,Kelly Cyan,5.0
Computer Science,TP9,Kelly Davis,9.0
Computer Science,TP Final,Kelly Gray,6.0
Computer Science,TP1,Kelly Green,4.0
Computer Science,TP1,Kelly Indigo,9.0
Computer Science,TP Final,Kelly Johnson,9.0
Computer Science,TP Final,Kelly Magenta,10.0
Computer Science,TP8,Kelly Orange,5.0
Computer Science,TP9,Kelly Pink,5.0
Computer Science,TP4,Kelly Purple,5.0
Computer Science,TP Final,Kelly Red,5.0
Computer Science,TP10,Kelly Teal,6.0
Computer Science,TP3,Kelly Violet,1.0
Computer Science,TP10,Kelly White,4.0
Computer Science,TP Final,Kelly Yellow,1.0
Computer Science,TP5,Liam Azure,6.0
Computer Science,TP1,Liam Beige,8.0
Computer Science,TP1,Liam Black,5.0
Computer Science,TP Final,Liam Blue,1.0
Computer Science,TP10,Liam Brown,7.0
Computer Science,TP10,Liam Cyan,4.0
Computer Science,TP6,Liam Davis,0.0
Computer Science,TP10,Liam Gray,5.0
Computer Science,TP Final,Liam Green,2.0
Computer Science,TP3,Liam Indigo,1.0
Computer Science,TP4,Liam Johnson,3.0
Computer Science,TP Final,Liam Magenta,6.0
Computer Science,TP2,Liam Orange,2.0
Computer Science,TP6,Liam Pink,4.0
Computer Science,TP3,Liam Purple,1.0
Computer Science,TP5,Liam Red,5.0
Computer Science,TP Final,Liam Teal,2.0
Computer Science,TP Final,Liam Violet,10.0
Computer Science,TP3,Liam White,8.0
Computer Science,TP10,Liam Yellow,8.0
Computer Science,TP1,Mona Azure,5.0
Computer Science,TP Final,Mona Beige,7.0
Computer Science,TP6,Mona Black,0.0
Computer Science,TP Final,Mona Blue,5.0
Computer Science,TP8,Mona Brown,4.0
Computer Science,TP4,Mona Cyan,7.0
Computer Science,TP Final,Mona Davis,3.0
Computer Science,TP7,Mona Gray,6.0
Computer Science,TP1,Mona Green,8.0
Computer Science,TP2,Mona Indigo,7.0
Computer Science,TP3,Mona Johnson,7.0
Computer Science,TP Final,Mona Magenta,7.0
Computer Science,TP5,Mona Orange,5.0
Computer Science,TP Final,Mona Pink,6.0
Computer Science,TP Final,Mona Purple,5.0
Computer Science,TP3,Mona Red,7.0
Computer Science,TP7,Mona Teal,5.0
Computer Science,TP9,Mona Violet,5.0
Computer Science,TP9,Mona White,3.0
Computer Science,TP Final,Mona Yellow,8.0
Computer Science,TP1,Nick Azure,8.0
Computer Science,TP Final,Nick Beige,3.0
Computer Science,TP2,Nick Black,1.0
Computer Science,TP5,Nick Blue,6.0
Computer Science,TP Final,Nick Brown,9.0
Computer Science,TP8,Nick Cyan,5.0
Computer Science,TP4,Nick Davis,8.0
Computer Science,TP Final,Nick Gray,2.0
Computer Science,TP6,Nick Green,6.0
Computer Science,TP2,Nick Indigo,3.0
Computer Science,TP5,Nick Johnson,0.0
Computer Science,TP Final,Nick Magenta,3.0
Computer Science,TP3,Nick Orange,6.0
Computer Science,TP Final,Nick Pink,3.0
Computer Science,TP8,Nick Purple,6.0
Computer Science,TP5,Nick Red,6.0
Computer Science,TP3,Nick Teal,7.0
Computer Science,TP3,Nick Violet,9.0
Computer Science,TP3,Nick White,5.0
Computer Science,TP6,Nick Yellow,1.0
Computer Science,TP3,Olivia Azure,6.0
Computer Science,TP10,Olivia Beige,7.0
Computer Science,TP3,Olivia Black,4.0
Computer Science,TP Final,Olivia Blue,4.0
Computer Science,TP9,Olivia Brown,6.0
Computer Science,TP2,Olivia Cyan,9.0
Computer Science,TP10,Olivia Davis,5.0
Computer Science,TP10,Olivia Gray,0.0
Computer Science,TP9,Olivia Green,0.0
Computer Science,TP1,Olivia Indigo,3.0
Computer Science,TP10,Olivia Johnson,5.0
Computer Science,TP3,Olivia Magenta,0.0
Computer Science,TP Final,Olivia Orange,5.0
Computer Science,TP2,Olivia Pink,2.0
Computer Science,TP3,Olivia Purple,6.0
Computer Science,TP10,Olivia Red,8.0
Computer Science,TP Final,Olivia Teal,3.0
Computer Science,TP Final,Olivia Violet,1.0
Computer Science,TP4,Olivia White,9.0
Computer Science,TP Final,Olivia Yellow,4.0
Computer Science,TP10,Paul Azure,7.0
Computer Science,TP1,Paul Beige,0.0
Computer Science,TP6,Paul Black,2.0
Computer Science,TP Final,Paul Blue,6.0
Computer Science,TP Final,Paul Brown,4.0
Computer Science,TP9,Paul Cyan,5.0
Computer Science,TP Final,Paul Davis,4.0
Computer Science,TP4,Paul Gray,5.0
Computer Science,TP10,Paul Green,0.0
Computer Science,TP7,Paul Indigo,5.0
Computer Science,TP9,Paul Johnson,6.0
Computer Science,TP5,Paul Magenta,9.0
Computer Science,TP Final,Paul Orange,7.0
Computer Science,TP2,Paul Pink,8.0
Computer Science,TP Final,Paul Purple,4.0
Computer Science,TP Final,Paul Red,9.0
Computer Science,TP3,Paul Teal,3.0
Computer Science,TP Final,Paul Violet,6.0
Computer Science,TP1,Paul White,5.0
Computer Science,TP Final,Paul Yellow,4.0
Computer Science,TP7,Quincy Azure,5.0
Computer Science,TP Final,Quincy Beige,3.0
Computer Science,TP1,Quincy Black,7.0
Computer Science,TP2,Quincy Blue,10.0
Computer Science,TP10,Quincy Brown,2.0
Computer Science,TP8,Quincy Cyan,10.0
Computer Science,TP1,Quincy Davis,4.0
Computer Science,TP2,Quincy Gray,6.0
Computer Science,TP10,Quincy Green,5.0
Computer Science,TP Final,Quincy Indigo,7.0
Computer Science,TP Final,Quincy Johnson,4.0
Computer Science,TP8,Quincy Magenta,4.0
Computer Science,TP Final,Quincy Orange,6.0
Computer Science,TP5,Quincy Pink,8.0
Computer Science,TP Final,Quincy Purple,8.0
Computer Science,TP7,Quincy Red,7.0
Computer Science,TP5,Quincy Teal,1.0
Computer Science,TP9,Quincy Violet,3.0
Computer Science,TP6,Quincy White,4.0
Computer Science,TP Final,Quincy Yellow,5.0
Computer Science,TP8,Rita Azure,7.0
Computer Science,TP10,Rita Beige,1.0
Computer Science,TP Final,Rita Black,3.0
Computer Science,TP7,Rita Blue,8.0
Computer Science,TP8,Rita Brown,8.0
Computer Science,TP Final,Rita Cyan,6.0
Computer Science,TP7,Rita Davis,1.0
Computer Science,TP2,Rita Gray,1.0
Computer Science,TP7,Rita Green,4.0
Computer Science,TP Final,Rita Indigo,9.0
Computer Science,TP7,Rita Johnson,0.0
Computer Science,TP6,Rita Magenta,2.0
Computer Science,TP4,Rita Orange,6.0
Computer Science,TP3,Rita Pink,7.0
Computer Science,TP4,Rita Purple,8.0
Computer Science,TP3,Rita Red,6.0
Computer Science,TP5,Rita Teal,3.0
Computer Science,TP10,Rita Violet,0.0
Computer Science,TP9,Rita White,7.0
Computer Science,TP8,Rita Yellow,5.0
Computer Science,TP9,Sam Azure,6.0
Computer Science,TP7,Sam Beige,10.0
Computer Science,TP4,Sam Black,0.0
Computer Science,TP Final,Sam Blue,5.0
Computer Science,TP5,Sam Brown,7.0
Computer Science,TP7,Sam Cyan,4.0
Computer Science,TP2,Sam Davis,8.0
Computer Science,TP6,Sam Gray,4.0
Computer Science,TP Final,Sam Green,5.0
Computer Science,TP4,Sam Indigo,3.0
Computer Science,TP4,Sam Johnson,1.0
Computer Science,TP6,Sam Magenta,2.0
Computer Science,TP8,Sam Orange,3.0
Computer Science,TP9,Sam Pink,4.0
Computer Science,TP8,Sam Purple,4.0
Computer Science,TP Final,Sam Red,3.0
Computer Science,TP Final,Sam Teal,5.0
Computer Science,TP6,Sam Violet,7.0
Computer Science,TP3,Sam White,2.0
Economics,Segundo Parcial,Alice Azure,4.133333333333334
Economics,Primer Parcial,Alice Black,5.066666666666666
Economics,Examen Final,Alice Blue,4.466666666666667
Economics,Segundo Parcial,Alice Brown,6.1
Economics,Primer Parcial,Alice Cyan,4.666666666666667
Economics,Segundo Parcial,Alice Davis,5.333333333333333
Economics,Segundo Parcial,Alice Gray,4.966666666666667
Economics,Primer Parcial,Alice Green,4.533333333333333
Economics,Examen Final,Alice Indigo,3.433333333333333
Economics,Primer Parcial,Alice Johnson,5.2
Economics,Examen Final,Alice Magenta,5.033333333333333
Economics,Segundo Parcial,Alice Orange,4.433333333333334
Economics,Segundo Parcial,Alice Pink,5.133333333333334
Economics,Examen Final,Alice Purple,4.833333333333333
Economics,Primer Parcial,Alice Red,5.533333333333333
Economics,Primer Parcial,Alice Teal,5.133333333333334
Economics,Segundo Parcial,Alice Violet,5.8
Economics,Examen Final,Alice White,5.233333333333333
Economics,Examen Final,Alice Yellow,4.466666666666667
Economics,Primer Parcial,Bob Azure,5.166666666666667
Economics,Primer Parcial,Bob Beige,6.4
Economics,Examen Final,Bob Black,4.633333333333334
Economics,Primer Parcial,Bob Blue,5.2
Economics,Examen Final,Bob Brown,4.633333333333334
Economics,Examen Final,Bob Cyan,5.033333333333333
Economics,Segundo Parcial,Bob Davis,4.433333333333334
Economics,Segundo Parcial,Bob Gray,5.233333333333333
Economics,Examen Final,Bob Green,5.033333333333333
Economics,Segundo Parcial,Bob Indigo,5.3
Economics,Examen Final,Bob Johnson,5.166666666666667
Economics,Segundo Parcial,Bob Magenta,4.833333333333333
Economics,Examen Final,Bob Orange,5.366666666666666
Economics,Primer Parcial,Bob Pink,5.433333333333334
Economics,Segundo Parcial,Bob Purple,5.866666666666666
Economics,Segundo Parcial,Bob Red,4.5
Economics,Examen Final,Bob Teal,4.833333333333333
Economics,Examen Final,Bob Violet,4.366666666666666
Economics,Examen Final,Bob White,5.2
Economics,Primer Parcial,Bob Yellow,5.1
Economics,Segundo Parcial,Charlie Azure,5.4
Economics,Primer Parcial,Charlie Beige,5.6
Economics,Segundo Parcial,Charlie Black,4.6
Economics,Primer Parcial,Charlie Blue,4.666666666666667
Economics,Examen Final,Charlie Brown,4.2
Economics,Primer Parcial,Charlie Cyan,4.933333333333334
Economics,Segundo Parcial,Charlie Davis,5.066666666666666
Economics,Segundo Parcial,Charlie Gray,4.466666666666667
Economics,Primer Parcial,Charlie Green,4.0
Economics,Primer Parcial,Charlie Indigo,5.0
Economics,Primer Parcial,Charlie Johnson,4.6
Economics,Examen Final,Charlie Magenta,5.033333333333333
Economics,Segundo Parcial,Charlie Orange,4.466666666666667
Economics,Segundo Parcial,Charlie Pink,4.933333333333334
Economics,Primer Parcial,Charlie Purple,4.266666666666667
Economics,Primer Parcial,Charlie Red,4.866666666666666
Economics,Segundo Parcial,Charlie Teal,4.4
Economics,Examen Final,Charlie Violet,4.7
Economics,Examen Final,Charlie White,4.7
Economics,Segundo Parcial,Charlie Yellow,6.233333333333333
Economics,Primer Parcial,Dana Azure,4.333333333333333
Economics,Examen Final,Dana Beige,4.666666666666667
Economics,Segundo Parcial,Dana Black,4.966666666666667
Economics,Primer Parcial,Dana Blue,5.0
Economics,Segundo Parcial,Dana Brown,4.866666666666666
Economics,Examen Final,Dana Cyan,4.833333333333333
Economics,Primer Parcial,Dana Davis,5.766666666666667
Economics,Segundo Parcial,Dana Gray,4.1
Economics,Examen Final,Dana Green,4.2
Economics,Examen Final,Dana Indigo,4.5
Economics,Segundo Parcial,Dana Johnson,6.266666666666667
Economics,Primer Parcial,Dana Magenta,4.3
Economics,Segundo Parcial,Dana Orange,4.2
Economics,Primer Parcial,Dana Pink,4.7
Economics,Examen Final,Dana Purple,5.133333333333334
Economics,Segundo Parcial,Dana Red,4.766666666666667
Economics,Examen Final,Dana Teal,5.233333333333333
Economics,Segundo Parcial,Dana Violet,5.9
Economics,Examen Final,Dana White,5.866666666666666
Economics,Segundo Parcial,Dana Yellow,4.666666666666667
Economics,Examen Final,Eve Azure,5.333333333333333
Economics,Examen Final,Eve Beige,4.9
Economics,Examen Final,Eve Black,5.566666666666666
Economics,Segundo Parcial,Eve Blue,5.0
Economics,Primer Parcial,Eve Brown,5.1
Economics,Primer Parcial,Eve Cyan,5.566666666666666
Economics,Segundo Parcial,Eve Davis,4.666666666666667
Economics,Primer Parcial,Eve Gray,5.166666666666667
Economics,Examen Final,Eve Green,4.933333333333334
Economics,Segundo Parcial,Eve Indigo,5.5
Economics,Segundo Parcial,Eve Johnson,4.6
Economics,Primer Parcial,Eve Magenta,4.833333333333333
Economics,Primer Parcial,Eve Orange,5.333333333333333
Economics,Primer Parcial,Eve Pink,5.533333333333333
Economics,Segundo Parcial,Eve Purple,5.166666666666667
Economics,Primer Parcial,Eve Red,5.433333333333334
Economics,Primer Parcial,Eve Teal,4.533333333333333
Economics,Segundo Parcial,Eve Violet,5.666666666666667
Economics,Primer Parcial,Eve White,4.0
Economics,Segundo Parcial,Eve Yellow,5.066666666666666
Economics,Segundo Parcial,Frank Azure,5.066666666666666
Economics,Segundo Parcial,Frank Beige,4.566666666666666
Economics,Segundo Parcial,Frank Black,4.733333333333333
Economics,Primer Parcial,Frank Blue,4.566666666666666
Economics,Segundo Parcial,Frank Brown,5.333333333333333
Economics,Examen Final,Frank Cyan,5.3
Economics,Primer Parcial,Frank Davis,5.666666666666667
Economics,Examen Final,Frank Gray,5.433333333333334
Economics,Segundo Parcial,Frank Green,5.1
Economics,Primer Parcial,Frank Indigo,5.4
Economics,Primer Parcial,Frank Johnson,5.666666666666667
Economics,Primer Parcial,Frank Magenta,5.966666666666667
Economics,Primer Parcial,Frank Orange,4.266666666666667
Economics,Examen Final,Frank Pink,4.9
Economics,Examen Final,Frank Purple,5.3
Economics,Primer Parcial,Frank Red,4.2
Economics,Examen Final,Frank Teal,4.933333333333334
Economics,Examen Final,Frank Violet,4.766666666666667
Economics,Segundo Parcial,Frank White,4.1
Economics,Segundo Parcial,Frank Yellow,5.633333333333334
Economics,Primer Parcial,Grace Azure,4.466666666666667
Economics,Primer Parcial,Grace Beige,4.366666666666666
Economics,Segundo Parcial,Grace Black,5.733333333333333
Economics,Examen Final,Grace Blue,5.0
Economics,Primer Parcial,Grace Brown,5.666666666666667
Economics,Segundo Parcial,Grace Cyan,5.533333333333333
Economics,Primer Parcial,Grace Davis,5.4
Economics,Primer Parcial,Grace Gray,5.966666666666667
Economics,Examen Final,Grace Green,4.966666666666667
Economics,Primer Parcial,Grace Indigo,5.4
Economics,Examen Final,Grace Johnson,4.2
Economics,Segundo Parcial,Grace Magenta,5.233333333333333
Economics,Primer Parcial,Grace Orange,4.966666666666667
Economics,Segundo Parcial,Grace Pink,4.966666666666667
Economics,Segundo Parcial,Grace Purple,4.566666666666666
Economics,Examen Final,Grace Red,6.133333333333334
Economics,Examen Final,Grace Teal,5.0
Economics,Segundo Parcial,Grace Violet,4.7
Economics,Primer Parcial,Grace White,5.0
Economics,Examen Final,Grace Yellow,4.7
Economics,Primer Parcial,Hank Azure,5.533333333333333
Economics,Primer Parcial,Hank Beige,5.2
Economics,Primer Parcial,Hank Black,4.633333333333334
Economics,Segundo Parcial,Hank Blue,4.6
Economics,Segundo Parcial,Hank Brown,5.733333333333333
Economics,Primer Parcial,Hank Cyan,5.366666666666666
Economics,Primer Parcial,Hank Davis,4.033333333333333
Economics,Primer Parcial,Hank Gray,4.6
Economics,Primer Parcial,Hank Green,4.333333333333333
Economics,Examen Final,Hank Indigo,5.433333333333334
Economics,Segundo Parcial,Hank Johnson,6.1
Economics,Primer Parcial,Hank Magenta,5.533333333333333
Economics,Segundo Parcial,Hank Orange,3.933333333333333
Economics,Examen Final,Hank Pink,5.033333333333333
Economics,Segundo Parcial,Hank Purple,4.2
Economics,Examen Final,Hank Red,4.8
Economics,Segundo Parcial,Hank Teal,5.366666666666666
Economics,Examen Final,Hank Violet,6.266666666666667
Economics,Examen Final,Hank White,4.733333333333333
Economics,Segundo Parcial,Hank Yellow,4.266666666666667
Economics,Examen Final,Ivy Azure,5.666666666666667
Economics,Segundo Parcial,Ivy Beige,5.166666666666667
Economics,Examen Final,Ivy Black,3.5
Economics,Primer Parcial,Ivy Blue,5.033333333333333
Economics,Examen Final,Ivy Brown,4.366666666666666
Economics,Primer Parcial,Ivy Cyan,4.7
Economics,Examen Final,Ivy Davis,4.266666666666667
Economics,Segundo Parcial,Ivy Gray,5.5
Economics,Primer Parcial,Ivy Green,6.166666666666667
Economics,Primer Parcial,Ivy Indigo,3.6666666666666665
Economics,Examen Final,Ivy Johnson,4.933333333333334
Economics,Segundo Parcial,Ivy Magenta,5.2
Economics,Examen Final,Ivy Orange,4.733333333333333
Economics,Primer Parcial,Ivy Pink,4.833333333333333
Economics,Segundo Parcial,Ivy Purple,4.4
Economics,Examen Final,Ivy Red,5.4
Economics,Examen Final,Ivy Teal,4.866666666666666
Economics,Examen Final,Ivy Violet,5.166666666666667
Economics,Examen Final,Ivy White,4.7
Economics,Primer Parcial,Ivy Yellow,4.466666666666667
Economics,Segundo Parcial,Jack Azure,4.866666666666666
Economics,Examen Final,Jack Beige,5.366666666666666
Economics,Primer Parcial,Jack Black,5.2
Economics,Primer Parcial,Jack Blue,5.266666666666667
Economics,Primer Parcial,Jack Brown,5.133333333333334
Economics,Segundo Parcial,Jack Cyan,5.166666666666667
Economics,Segundo Parcial,Jack Davis,4.466666666666667
Economics,Segundo Parcial,Jack Gray,4.7
Economics,Examen Final,Jack Green,4.9
Economics,Examen Final,Jack Indigo,5.966666666666667
Economics,Primer Parcial,Jack Johnson,6.066666666666666
Economics,Primer Parcial,Jack Magenta,5.333333333333333
Economics,Examen Final,Jack Orange,4.966666666666667
Economics,Segundo Parcial,Jack Pink,5.033333333333333
Economics,Segundo Parcial,Jack Purple,5.5
Economics,Segundo Parcial,Jack Red,4.0
Economics,Primer Parcial,Jack Teal,4.3
Economics,Segundo Parcial,Jack Violet,4.933333333333334
Economics,Examen Final,Jack White,4.233333333333333
Economics,Examen Final,Jack Yellow,5.333333333333333
Economics,Primer Parcial,Kelly Azure,5.133333333333334
Economics,Examen Final,Kelly Beige,5.333333333333333
Economics,Primer Parcial,Kelly Black,4.166666666666667
Economics,Primer Parcial,Kelly Blue,5.266666666666667
Economics,Examen Final,Kelly Brown,5.066666666666666
Economics,Segundo Parcial,Kelly Cyan,6.033333333333333
Economics,Primer Parcial,Kelly Davis,5.266666666666667
Economics,Segundo Parcial,Kelly Gray,4.633333333333334
Economics,Examen Final,Kelly Green,4.866666666666666
Economics,Segundo Parcial,Kelly Indigo,5.833333333333333
Economics,Examen Final,Kelly Johnson,4.233333333333333
Economics,Examen Final,Kelly Magenta,5.833333333333333
Economics,Segundo Parcial,Kelly Orange,4.3
Economics,Primer Parcial,Kelly Pink,5.7
Economics,Primer Parcial,Kelly Purple,5.2
Economics,Examen Final,Kelly Red,4.366666666666666
Economics,Segundo Parcial,Kelly Teal,4.866666666666666
Economics,Primer Parcial,Kelly Violet,4.7
Economics,Segundo Parcial,Kelly White,5.066666666666666
Economics,Primer Parcial,Kelly Yellow,4.833333333333333
Economics,Segundo Parcial,Liam Azure,5.5
Economics,Primer Parcial,Liam Beige,5.366666666666666
Economics,Segundo Parcial,Liam Black,5.433333333333334
Economics,Examen Final,Liam Blue,4.9
Economics,Primer Parcial,Liam Brown,5.833333333333333
Economics,Primer Parcial,Liam Cyan,5.633333333333334
Economics,Segundo Parcial,Liam Davis,4.1
Economics,Primer Parcial,Liam Gray,4.666666666666667
Economics,Examen Final,Liam Green,5.166666666666667
Economics,Primer Parcial,Liam Indigo,4.666666666666667
Economics,Primer Parcial,Liam Johnson,5.066666666666666
Economics,Segundo Parcial,Liam Magenta,5.0
Economics,Primer Parcial,Liam Orange,4.2
Economics,Primer Parcial,Liam Pink,5.166666666666667
Economics,Segundo Parcial,Liam Purple,4.766666666666667
Economics,Primer Parcial,Liam Red,5.566666666666666
Economics,Primer Parcial,Liam Teal,5.266666666666667
Economics,Segundo Parcial,Liam Violet,5.4
Economics,Primer Parcial,Liam White,5.7
Economics,Examen Final,Liam Yellow,4.8
Economics,Examen Final,Mona Azure,5.666666666666667
Economics,Segundo Parcial,Mona Beige,5.3
Economics,Examen Final,Mona Black,5.533333333333333
Economics,Primer Parcial,Mona Blue,5.1
Economics,Segundo Parcial,Mona Brown,5.266666666666667
Economics,Examen Final,Mona Cyan,4.1
Economics,Examen Final,Mona Davis,5.1
Economics,Segundo Parcial,Mona Gray,4.733333333333333
Economics,Segundo Parcial,Mona Green,4.8
Economics,Primer Parcial,Mona Indigo,5.166666666666667
Economics,Segundo Parcial,Mona Johnson,5.333333333333333
Economics,Examen Final,Mona Magenta,5.0
Economics,Segundo Parcial,Mona Orange,5.266666666666667
Economics,Primer Parcial,Mona Pink,4.566666666666666
Economics,Segundo Parcial,Mona Purple,4.7
Economics,Examen Final,Mona Red,5.266666666666667
Economics,Segundo Parcial,Mona Teal,5.466666666666667
Economics,Primer Parcial,Mona Violet,5.333333333333333
Economics,Primer Parcial,Mona White,4.533333333333333
Economics,Segundo Parcial,Mona Yellow,4.533333333333333
Economics,Examen Final,Nick Azure,5.433333333333334
Economics,Examen Final,Nick Beige,4.266666666666667
Economics,Primer Parcial,Nick Black,4.333333333333333
Economics,Examen Final,Nick Blue,4.566666666666666
Economics,Primer Parcial,Nick Brown,4.166666666666667
Economics,Segundo Parcial,Nick Cyan,4.533333333333333
Economics,Primer Parcial,Nick Davis,5.366666666666666
Economics,Examen Final,Nick Gray,5.266666666666667
Economics,Primer Parcial,Nick Green,4.8
Economics,Examen Final,Nick Indigo,5.5
Economics,Primer Parcial,Nick Johnson,5.2
Economics,Examen Final,Nick Magenta,5.0
Economics,Segundo Parcial,Nick Orange,5.6
Economics,Examen Final,Nick Pink,5.9
Economics,Primer Parcial,Nick Purple,5.5
Economics,Primer Parcial,Nick Red,4.266666666666667
Economics,Primer Parcial,Nick Teal,3.9
Economics,Segundo Parcial,Nick Violet,4.7
Economics,Examen Final,Nick White,4.8
Economics,Examen Final,Nick Yellow,5.066666666666666
Economics,Segundo Parcial,Olivia Azure,4.8
Economics,Examen Final,Olivia Beige,5.433333333333334
Economics,Primer Parcial,Olivia Black,5.166666666666667
Economics,Segundo Parcial,Olivia Blue,3.8
Economics,Primer Parcial,Olivia Brown,5.9
Economics,Examen Final,Olivia Cyan,5.166666666666667
Economics,Primer Parcial,Olivia Davis,4.966666666666667
Economics,Primer Parcial,Olivia Gray,5.1
Economics,Examen Final,Olivia Green,4.5
Economics,Examen Final,Olivia Indigo,4.466666666666667
Economics,Primer Parcial,Olivia Johnson,4.533333333333333
Economics,Primer Parcial,Olivia Magenta,5.2
Economics,Segundo Parcial,Olivia Orange,4.566666666666666
Economics,Primer Parcial,Olivia Pink,5.633333333333334
Economics,Segundo Parcial,Olivia Purple,4.933333333333334
Economics,Segundo Parcial,Olivia Red,4.9
Economics,Primer Parcial,Olivia Teal,4.666666666666667
Economics,Primer Parcial,Olivia Violet,4.866666666666666
Economics,Segundo Parcial,Olivia White,4.8
Economics,Segundo Parcial,Olivia Yellow,4.933333333333334
Economics,Examen Final,Paul Azure,5.233333333333333
Economics,Examen Final,Paul Beige,4.566666666666666
Economics,Segundo Parcial,Paul Black,5.033333333333333
Economics,Primer Parcial,Paul Blue,5.766666666666667
Economics,Segundo Parcial,Paul Brown,4.3
Economics,Examen Final,Paul Cyan,5.733333333333333
Economics,Primer Parcial,Paul Davis,5.3
Economics,Examen Final,Paul Gray,5.033333333333333
Economics,Segundo Parcial,Paul Green,5.433333333333334
Economics,Segundo Parcial,Paul Indigo,4.233333333333333
Economics,Examen Final,Paul Johnson,5.6
Economics,Primer Parcial,Paul Magenta,4.766666666666667
Economics,Primer Parcial,Paul Orange,5.633333333333334
Economics,Examen Final,Paul Pink,4.866666666666666
Economics,Primer Parcial,Paul Purple,5.166666666666667
Economics,Primer Parcial,Paul Red,5.033333333333333
Economics,Segundo Parcial,Paul Teal,4.833333333333333
Economics,Primer Parcial,Paul Violet,4.866666666666666
Economics,Examen Final,Paul White,5.6
Economics,Primer Parcial,Paul Yellow,5.0
Economics,Segundo Parcial,Quincy Azure,5.5
Economics,Primer Parcial,Quincy Beige,4.533333333333333
Economics,Segundo Parcial,Quincy Black,5.1
Economics,Primer Parcial,Quincy Blue,5.1
Economics,Examen Final,Quincy Brown,4.166666666666667
Economics,Segundo Parcial,Quincy Cyan,5.133333333333334
Economics,Segundo Parcial,Quincy Davis,4.766666666666667
Economics,Primer Parcial,Quincy Gray,4.3
Economics,Primer Parcial,Quincy Green,5.566666666666666
Economics,Primer Parcial,Quincy Indigo,4.966666666666667
Economics,Examen Final,Quincy Johnson,4.8
Economics,Examen Final,Quincy Magenta,4.433333333333334
Economics,Primer Parcial,Quincy Orange,4.066666666666666
Economics,Examen Final,Quincy Pink,4.866666666666666
Economics,Examen Final,Quincy Purple,5.766666666666667
Economics,Primer Parcial,Quincy Red,6.0
Economics,Primer Parcial,Quincy Teal,4.9
Economics,Primer Parcial,Quincy Violet,5.333333333333333
Economics,Primer Parcial,Quincy White,5.4
Economics,Primer Parcial,Quincy Yellow,5.133333333333334
Economics,Primer Parcial,Rita Azure,4.266666666666667
Economics,Examen Final,Rita Beige,4.133333333333334
Economics,Examen Final,Rita Black,4.566666666666666
Economics,Segundo Parcial,Rita Blue,4.566666666666666
Economics,Primer Parcial,Rita Brown,5.133333333333334
Economics,Segundo Parcial,Rita Cyan,4.8
Economics,Examen Final,Rita Davis,5.066666666666666
Economics,Examen Final,Rita Gray,5.0
Economics,Segundo Parcial,Rita Green,3.7333333333333334
Economics,Primer Parcial,Rita Indigo,4.166666666666667
Economics,Segundo Parcial,Rita Johnson,4.2
Economics,Examen Final,Rita Magenta,5.333333333333333
Economics,Examen Final,Rita Orange,4.7
Economics,Examen Final,Rita Pink,5.1
Economics,Primer Parcial,Rita Purple,5.766666666666667
Economics,Examen Final,Rita Red,4.666666666666667
Economics,Examen Final,Rita Teal,5.133333333333334
Economics,Segundo Parcial,Rita Violet,4.7
Economics,Examen Final,Rita White,5.6
Economics,Examen Final,Rita Yellow,4.866666666666666
Economics,Primer Parcial,Sam Azure,4.3
Economics,Examen Final,Sam Beige,5.8
Economics,Primer Parcial,Sam Black,4.333333333333333
Economics,Segundo Parcial,Sam Blue,4.733333333333333
Economics,Examen Final,Sam Brown,5.0
Economics,Examen Final,Sam Cyan,5.666666666666667
Economics,Segundo Parcial,Sam Davis,5.266666666666667
Economics,Primer Parcial,Sam Gray,4.766666666666667
Economics,Primer Parcial,Sam Green,4.866666666666666
Economics,Segundo Parcial,Sam Indigo,4.6
Economics,Primer Parcial,Sam Johnson,4.833333333333333
Economics,Examen Final,Sam Magenta,5.0
Economics,Segundo Parcial,Sam Orange,5.266666666666667
Economics,Examen Final,Sam Pink,4.4
Economics,Examen Final,Sam Purple,5.333333333333333
Economics,Segundo Parcial,Sam Red,4.6
Economics,Segundo Parcial,Sam Teal,5.1
Economics,Primer Parcial,Sam Violet,4.1
Economics,Examen Final,Sam White,6.2
English,Primer Parcial,Alice Azure,7.0
English,Segundo Parcial,Alice Black,6.0
English,Segundo Parcial,Alice Blue,8.0
English,Segundo Parcial,Alice Brown,8.0
English,Primer Parcial,Alice Cyan,1.0
English,Segundo Parcial,Alice Davis,7.0
English,Primer Parcial,Alice Gray,7.0
English,Segundo Parcial,Alice Green,2.0
